municipio,ano,vinculos,nome
3103009,2015,1324,Antônio Dias
3103009,2020,2163,Antônio Dias
3103009,2017,1655,Antônio Dias
3103009,2018,1839,Antônio Dias
3103009,2019,2225,Antônio Dias
3124708,2011,534,Estrela do Indaiá
3124708,2014,459,Estrela do Indaiá
3124708,2013,508,Estrela do Indaiá
3124708,2012,512,Estrela do Indaiá
3124708,2010,486,Estrela do Indaiá
3124708,2016,441,Estrela do Indaiá
3124708,2015,462,Estrela do Indaiá
3124708,2020,460,Estrela do Indaiá
3124708,2017,435,Estrela do Indaiá
3124708,2018,426,Estrela do Indaiá
3124708,2019,471,Estrela do Indaiá
3142205,2011,1999,Miraí
3142205,2014,2285,Miraí
3142205,2013,2223,Miraí
3142205,2012,1920,Miraí
3142205,2010,1873,Miraí
3142205,2016,2246,Miraí
3142205,2015,2407,Miraí
3142205,2020,2027,Miraí
3142205,2017,2354,Miraí
3142205,2018,2284,Miraí
3142205,2019,2420,Miraí
3108305,2011,2666,Borda da Mata
3108305,2014,2874,Borda da Mata
3108305,2013,2904,Borda da Mata
3108305,2012,2783,Borda da Mata
3108305,2010,2499,Borda da Mata
3108305,2016,2757,Borda da Mata
3108305,2015,2786,Borda da Mata
3108305,2020,2749,Borda da Mata
3108305,2017,2717,Borda da Mata
3108305,2018,2787,Borda da Mata
3108305,2019,2809,Borda da Mata
3107604,2011,540,Bom Jesus da Penha
3107604,2014,558,Bom Jesus da Penha
3107604,2013,551,Bom Jesus da Penha
3107604,2012,512,Bom Jesus da Penha
3107604,2010,504,Bom Jesus da Penha
3107604,2016,559,Bom Jesus da Penha
3107604,2015,600,Bom Jesus da Penha
3107604,2020,684,Bom Jesus da Penha
3107604,2017,604,Bom Jesus da Penha
3107604,2018,587,Bom Jesus da Penha
3107604,2019,628,Bom Jesus da Penha
3142106,2011,1096,Miradouro
3142106,2014,1136,Miradouro
3142106,2013,1045,Miradouro
3142106,2012,1024,Miradouro
3142106,2010,1068,Miradouro
3142106,2016,887,Miradouro
3142106,2015,1130,Miradouro
3142106,2020,959,Miradouro
3142106,2017,1088,Miradouro
3142106,2018,1041,Miradouro
3142106,2019,1104,Miradouro
3140308,2011,450,Marliéria
3140308,2014,480,Marliéria
3140308,2013,491,Marliéria
3140308,2012,367,Marliéria
3140308,2010,534,Marliéria
3140308,2016,468,Marliéria
3140308,2015,457,Marliéria
3140308,2020,484,Marliéria
3140308,2017,477,Marliéria
3140308,2018,538,Marliéria
3140308,2019,522,Marliéria
3137403,2011,1316,Lagoa Dourada
3137403,2014,1492,Lagoa Dourada
3137403,2013,1387,Lagoa Dourada
3137403,2012,1346,Lagoa Dourada
3137403,2010,1294,Lagoa Dourada
3137403,2016,1441,Lagoa Dourada
3137403,2015,1513,Lagoa Dourada
3137403,2020,1739,Lagoa Dourada
3137403,2017,1552,Lagoa Dourada
3137403,2018,1586,Lagoa Dourada
3137403,2019,1705,Lagoa Dourada
3153905,2011,953,Raposos
3153905,2014,951,Raposos
3153905,2013,832,Raposos
3153905,2012,775,Raposos
3153905,2010,734,Raposos
3153905,2016,722,Raposos
3153905,2015,891,Raposos
3153905,2020,804,Raposos
3153905,2017,874,Raposos
3153905,2018,875,Raposos
3153905,2019,1014,Raposos
3161601,2011,199,São Geraldo da Piedade
3161601,2014,306,São Geraldo da Piedade
3161601,2013,307,São Geraldo da Piedade
3161601,2012,247,São Geraldo da Piedade
3161601,2010,168,São Geraldo da Piedade
3161601,2016,271,São Geraldo da Piedade
3161601,2015,276,São Geraldo da Piedade
3161601,2020,225,São Geraldo da Piedade
3161601,2017,268,São Geraldo da Piedade
3161601,2018,276,São Geraldo da Piedade
3161601,2019,307,São Geraldo da Piedade
3122207,2011,361,Divinolândia de Minas
3122207,2014,370,Divinolândia de Minas
3122207,2013,342,Divinolândia de Minas
3122207,2012,360,Divinolândia de Minas
3122207,2010,311,Divinolândia de Minas
3122207,2016,349,Divinolândia de Minas
3122207,2015,362,Divinolândia de Minas
3122207,2020,375,Divinolândia de Minas
3122207,2017,373,Divinolândia de Minas
3122207,2018,348,Divinolândia de Minas
3122207,2019,377,Divinolândia de Minas
3136603,2011,554,Nova União
3136603,2014,555,Nova União
3136603,2013,566,Nova União
3136603,2012,520,Nova União
3136603,2010,481,Nova União
3136603,2016,615,Nova União
3136603,2015,652,Nova União
3136603,2020,614,Nova União
3136603,2017,622,Nova União
3136603,2018,664,Nova União
3136603,2019,678,Nova União
3123700,2011,1335,Engenheiro Caldas
3123700,2014,1442,Engenheiro Caldas
3123700,2013,1428,Engenheiro Caldas
3123700,2012,1323,Engenheiro Caldas
3123700,2010,1250,Engenheiro Caldas
3123700,2016,1232,Engenheiro Caldas
3123700,2015,1325,Engenheiro Caldas
3123700,2020,1487,Engenheiro Caldas
3123700,2017,1264,Engenheiro Caldas
3123700,2018,1139,Engenheiro Caldas
3123700,2019,1366,Engenheiro Caldas
3107901,2011,672,Bom Repouso
3107901,2014,826,Bom Repouso
3107901,2013,694,Bom Repouso
3107901,2012,596,Bom Repouso
3107901,2010,682,Bom Repouso
3107901,2016,865,Bom Repouso
3107901,2015,901,Bom Repouso
3107901,2020,898,Bom Repouso
3107901,2017,937,Bom Repouso
3107901,2018,939,Bom Repouso
3107901,2019,968,Bom Repouso
3161700,2011,1152,São Gonçalo do Abaeté
3161700,2014,1378,São Gonçalo do Abaeté
3161700,2013,1384,São Gonçalo do Abaeté
3161700,2012,1250,São Gonçalo do Abaeté
3161700,2010,1278,São Gonçalo do Abaeté
3161700,2016,1415,São Gonçalo do Abaeté
3161700,2015,1368,São Gonçalo do Abaeté
3161700,2020,1406,São Gonçalo do Abaeté
3161700,2017,1468,São Gonçalo do Abaeté
3161700,2018,1672,São Gonçalo do Abaeté
3161700,2019,1498,São Gonçalo do Abaeté
3161502,2011,1770,São Geraldo
3161502,2014,2062,São Geraldo
3161502,2013,2013,São Geraldo
3161502,2012,1724,São Geraldo
3161502,2010,1680,São Geraldo
3161502,2016,1752,São Geraldo
3161502,2015,2006,São Geraldo
3161502,2020,2455,São Geraldo
3161502,2017,2018,São Geraldo
3161502,2018,2416,São Geraldo
3161502,2019,2471,São Geraldo
3102506,2011,434,Amparo do Serra
3102506,2014,402,Amparo do Serra
3102506,2013,393,Amparo do Serra
3102506,2012,416,Amparo do Serra
3102506,2010,363,Amparo do Serra
3102506,2016,357,Amparo do Serra
3102506,2015,440,Amparo do Serra
3102506,2020,341,Amparo do Serra
3102506,2017,442,Amparo do Serra
3102506,2018,436,Amparo do Serra
3102506,2019,424,Amparo do Serra
3102001,2011,1259,Alterosa
3102001,2014,1553,Alterosa
3102001,2013,1487,Alterosa
3102001,2012,1273,Alterosa
3102001,2010,1237,Alterosa
3102001,2016,1469,Alterosa
3102001,2015,1509,Alterosa
3102001,2020,1401,Alterosa
3102001,2017,1666,Alterosa
3102001,2018,1525,Alterosa
3102001,2019,1555,Alterosa
3145505,2011,427,Olímpio Noronha
3145505,2014,439,Olímpio Noronha
3145505,2013,435,Olímpio Noronha
3145505,2012,323,Olímpio Noronha
3145505,2010,435,Olímpio Noronha
3145505,2016,414,Olímpio Noronha
3145505,2015,484,Olímpio Noronha
3145505,2020,350,Olímpio Noronha
3145505,2017,403,Olímpio Noronha
3145505,2018,392,Olímpio Noronha
3145505,2019,385,Olímpio Noronha
3126406,2011,452,Fortuna de Minas
3126406,2014,445,Fortuna de Minas
3126406,2013,424,Fortuna de Minas
3126406,2012,375,Fortuna de Minas
3126406,2010,483,Fortuna de Minas
3126406,2016,255,Fortuna de Minas
3126406,2015,388,Fortuna de Minas
3126406,2020,434,Fortuna de Minas
3126406,2017,462,Fortuna de Minas
3126406,2018,443,Fortuna de Minas
3126406,2019,442,Fortuna de Minas
3139607,2011,3974,Mantena
3139607,2014,4030,Mantena
3139607,2013,4241,Mantena
3139607,2012,4145,Mantena
3139607,2010,3721,Mantena
3139607,2016,3765,Mantena
3139607,2015,3975,Mantena
3139607,2020,3767,Mantena
3139607,2017,3888,Mantena
3139607,2018,3736,Mantena
3139607,2019,3842,Mantena
3171071,2011,464,Veredinha
3171071,2014,753,Veredinha
3171071,2013,643,Veredinha
3171071,2012,624,Veredinha
3171071,2010,454,Veredinha
3171071,2016,654,Veredinha
3171071,2015,616,Veredinha
3171071,2020,942,Veredinha
3171071,2017,841,Veredinha
3171071,2018,953,Veredinha
3171071,2019,919,Veredinha
3164803,2011,225,São Sebastião do Rio Preto
3164803,2014,251,São Sebastião do Rio Preto
3164803,2013,253,São Sebastião do Rio Preto
3164803,2012,218,São Sebastião do Rio Preto
3164803,2010,202,São Sebastião do Rio Preto
3164803,2016,256,São Sebastião do Rio Preto
3164803,2015,286,São Sebastião do Rio Preto
3164803,2020,208,São Sebastião do Rio Preto
3164803,2017,226,São Sebastião do Rio Preto
3164803,2018,223,São Sebastião do Rio Preto
3164803,2019,218,São Sebastião do Rio Preto
3134707,2011,721,Jacinto
3134707,2014,684,Jacinto
3134707,2013,887,Jacinto
3134707,2012,553,Jacinto
3134707,2010,704,Jacinto
3134707,2016,647,Jacinto
3134707,2015,827,Jacinto
3134707,2020,634,Jacinto
3134707,2017,820,Jacinto
3134707,2018,733,Jacinto
3134707,2019,836,Jacinto
3153103,2011,377,Presidente Bernardes
3153103,2014,443,Presidente Bernardes
3153103,2013,317,Presidente Bernardes
3153103,2012,285,Presidente Bernardes
3153103,2010,403,Presidente Bernardes
3153103,2016,424,Presidente Bernardes
3153103,2015,464,Presidente Bernardes
3153103,2020,398,Presidente Bernardes
3153103,2017,480,Presidente Bernardes
3153103,2018,502,Presidente Bernardes
3153103,2019,573,Presidente Bernardes
3102803,2011,1521,Andrelândia
3102803,2014,1412,Andrelândia
3102803,2013,1477,Andrelândia
3102803,2012,1477,Andrelândia
3102803,2010,1487,Andrelândia
3102803,2016,1692,Andrelândia
3102803,2015,1600,Andrelândia
3102803,2020,1786,Andrelândia
3102803,2017,1824,Andrelândia
3102803,2018,1723,Andrelândia
3102803,2019,1648,Andrelândia
3124906,2011,1514,Eugenópolis
3124906,2014,1610,Eugenópolis
3124906,2013,1564,Eugenópolis
3124906,2012,1513,Eugenópolis
3124906,2010,1492,Eugenópolis
3124906,2016,1516,Eugenópolis
3124906,2015,1726,Eugenópolis
3124906,2020,1191,Eugenópolis
3124906,2017,1571,Eugenópolis
3124906,2018,1530,Eugenópolis
3124906,2019,1487,Eugenópolis
3163904,2011,478,São Pedro da União
3163904,2014,570,São Pedro da União
3163904,2013,546,São Pedro da União
3163904,2012,454,São Pedro da União
3163904,2010,466,São Pedro da União
3163904,2016,541,São Pedro da União
3163904,2015,537,São Pedro da União
3163904,2020,528,São Pedro da União
3163904,2017,578,São Pedro da União
3163904,2018,564,São Pedro da União
3163904,2019,559,São Pedro da União
3166006,2011,431,Senhora de Oliveira
3166006,2014,523,Senhora de Oliveira
3166006,2013,478,Senhora de Oliveira
3166006,2012,332,Senhora de Oliveira
3166006,2010,346,Senhora de Oliveira
3166006,2016,449,Senhora de Oliveira
3166006,2015,496,Senhora de Oliveira
3166006,2020,443,Senhora de Oliveira
3166006,2017,468,Senhora de Oliveira
3166006,2018,495,Senhora de Oliveira
3166006,2019,275,Senhora de Oliveira
3142304,2011,499,Moeda
3142304,2014,660,Moeda
3142304,2013,552,Moeda
3142304,2012,511,Moeda
3142304,2010,452,Moeda
3142304,2016,577,Moeda
3142304,2015,588,Moeda
3142304,2020,538,Moeda
3142304,2017,585,Moeda
3142304,2018,644,Moeda
3142304,2019,648,Moeda
3155801,2011,2963,Rio Pomba
3155801,2014,3387,Rio Pomba
3155801,2013,3251,Rio Pomba
3155801,2012,3059,Rio Pomba
3155801,2010,2678,Rio Pomba
3155801,2016,3304,Rio Pomba
3155801,2015,3250,Rio Pomba
3155801,2020,3262,Rio Pomba
3155801,2017,3305,Rio Pomba
3155801,2018,3366,Rio Pomba
3155801,2019,3394,Rio Pomba
3123205,2011,2124,Dores do Indaiá
3123205,2014,2306,Dores do Indaiá
3123205,2013,2272,Dores do Indaiá
3123205,2012,2040,Dores do Indaiá
3123205,2010,2120,Dores do Indaiá
3123205,2016,2072,Dores do Indaiá
3123205,2015,2139,Dores do Indaiá
3123205,2020,1919,Dores do Indaiá
3123205,2017,2071,Dores do Indaiá
3123205,2018,2057,Dores do Indaiá
3123205,2019,2109,Dores do Indaiá
3126000,2011,1299,Florestal
3126000,2014,1324,Florestal
3126000,2013,1277,Florestal
3126000,2012,1191,Florestal
3126000,2010,1285,Florestal
3126000,2016,1325,Florestal
3126000,2015,1317,Florestal
3126000,2020,1265,Florestal
3126000,2017,1412,Florestal
3126000,2018,1374,Florestal
3126000,2019,1368,Florestal
3141702,2011,509,Mesquita
3141702,2014,458,Mesquita
3141702,2013,480,Mesquita
3141702,2012,430,Mesquita
3141702,2010,423,Mesquita
3141702,2016,406,Mesquita
3141702,2015,490,Mesquita
3141702,2020,390,Mesquita
3141702,2017,471,Mesquita
3141702,2018,420,Mesquita
3141702,2019,446,Mesquita
3170503,2011,2843,Urucânia
3170503,2014,2892,Urucânia
3170503,2013,2878,Urucânia
3170503,2012,4124,Urucânia
3170503,2010,2654,Urucânia
3170503,2016,3048,Urucânia
3170503,2015,3011,Urucânia
3170503,2020,3255,Urucânia
3170503,2017,3071,Urucânia
3170503,2018,3215,Urucânia
3170503,2019,3275,Urucânia
3159001,2011,530,Santana do Riacho
3159001,2014,630,Santana do Riacho
3159001,2013,512,Santana do Riacho
3159001,2012,529,Santana do Riacho
3159001,2010,453,Santana do Riacho
3159001,2016,653,Santana do Riacho
3159001,2015,637,Santana do Riacho
3159001,2020,641,Santana do Riacho
3159001,2017,742,Santana do Riacho
3159001,2018,756,Santana do Riacho
3159001,2019,774,Santana do Riacho
3143450,2011,582,Montezuma
3143450,2014,607,Montezuma
3143450,2013,427,Montezuma
3143450,2012,531,Montezuma
3143450,2010,597,Montezuma
3143450,2016,637,Montezuma
3143450,2015,524,Montezuma
3143450,2020,558,Montezuma
3143450,2017,725,Montezuma
3143450,2018,715,Montezuma
3143450,2019,674,Montezuma
3111903,2011,651,Cana Verde
3111903,2014,577,Cana Verde
3111903,2013,604,Cana Verde
3111903,2012,529,Cana Verde
3111903,2010,521,Cana Verde
3111903,2016,564,Cana Verde
3111903,2015,704,Cana Verde
3111903,2020,613,Cana Verde
3111903,2017,570,Cana Verde
3111903,2018,581,Cana Verde
3111903,2019,601,Cana Verde
3167707,2011,465,Sobrália
3167707,2014,483,Sobrália
3167707,2013,530,Sobrália
3167707,2012,426,Sobrália
3167707,2010,511,Sobrália
3167707,2016,482,Sobrália
3167707,2015,479,Sobrália
3167707,2020,414,Sobrália
3167707,2017,506,Sobrália
3167707,2018,483,Sobrália
3167707,2019,465,Sobrália
3130804,2011,426,Ingaí
3130804,2014,599,Ingaí
3130804,2013,719,Ingaí
3130804,2012,529,Ingaí
3130804,2010,441,Ingaí
3130804,2016,672,Ingaí
3130804,2015,691,Ingaí
3130804,2020,534,Ingaí
3130804,2017,577,Ingaí
3130804,2018,547,Ingaí
3130804,2019,542,Ingaí
3121803,2011,968,Dionísio
3121803,2014,674,Dionísio
3121803,2013,732,Dionísio
3121803,2012,638,Dionísio
3121803,2010,665,Dionísio
3121803,2016,590,Dionísio
3121803,2015,653,Dionísio
3121803,2020,775,Dionísio
3121803,2017,654,Dionísio
3121803,2018,657,Dionísio
3121803,2019,811,Dionísio
3112505,2011,1367,Capim Branco
3112505,2014,971,Capim Branco
3112505,2013,1603,Capim Branco
3112505,2012,1595,Capim Branco
3112505,2010,1706,Capim Branco
3112505,2016,839,Capim Branco
3112505,2015,956,Capim Branco
3112505,2020,851,Capim Branco
3112505,2017,878,Capim Branco
3112505,2018,933,Capim Branco
3112505,2019,935,Capim Branco
3162948,2011,1482,São José da Barra
3162948,2014,1324,São José da Barra
3162948,2013,1283,São José da Barra
3162948,2012,1151,São José da Barra
3162948,2010,1319,São José da Barra
3162948,2016,1235,São José da Barra
3162948,2015,1216,São José da Barra
3162948,2020,1373,São José da Barra
3162948,2017,1345,São José da Barra
3162948,2018,1066,São José da Barra
3162948,2019,1398,São José da Barra
3129608,2011,247,Ibiaí
3129608,2014,722,Ibiaí
3129608,2013,396,Ibiaí
3129608,2012,590,Ibiaí
3129608,2010,318,Ibiaí
3129608,2016,492,Ibiaí
3129608,2015,414,Ibiaí
3129608,2020,490,Ibiaí
3129608,2017,517,Ibiaí
3129608,2018,545,Ibiaí
3129608,2019,518,Ibiaí
3120300,2011,453,Cristália
3120300,2014,387,Cristália
3120300,2013,555,Cristália
3120300,2012,454,Cristália
3120300,2010,428,Cristália
3120300,2016,397,Cristália
3120300,2015,377,Cristália
3120300,2020,461,Cristália
3120300,2017,351,Cristália
3120300,2018,398,Cristália
3120300,2019,483,Cristália
3119500,2011,611,Coronel Murta
3119500,2014,642,Coronel Murta
3119500,2013,582,Coronel Murta
3119500,2012,526,Coronel Murta
3119500,2010,549,Coronel Murta
3119500,2016,711,Coronel Murta
3119500,2015,782,Coronel Murta
3119500,2020,616,Coronel Murta
3119500,2017,738,Coronel Murta
3119500,2018,692,Coronel Murta
3119500,2019,684,Coronel Murta
3137809,2011,2584,Lambari
3137809,2014,2800,Lambari
3137809,2013,2673,Lambari
3137809,2012,2518,Lambari
3137809,2010,2521,Lambari
3137809,2016,2594,Lambari
3137809,2015,2752,Lambari
3137809,2020,2295,Lambari
3137809,2017,2593,Lambari
3137809,2018,2620,Lambari
3137809,2019,2874,Lambari
3170602,2011,338,Vargem Bonita
3170602,2014,318,Vargem Bonita
3170602,2013,317,Vargem Bonita
3170602,2012,318,Vargem Bonita
3170602,2010,325,Vargem Bonita
3170602,2016,359,Vargem Bonita
3170602,2015,292,Vargem Bonita
3170602,2020,353,Vargem Bonita
3170602,2017,362,Vargem Bonita
3170602,2018,328,Vargem Bonita
3170602,2019,339,Vargem Bonita
3160900,2011,430,São Brás do Suaçuí
3160900,2014,441,São Brás do Suaçuí
3160900,2013,425,São Brás do Suaçuí
3160900,2012,428,São Brás do Suaçuí
3160900,2010,451,São Brás do Suaçuí
3160900,2016,424,São Brás do Suaçuí
3160900,2015,521,São Brás do Suaçuí
3160900,2020,412,São Brás do Suaçuí
3160900,2017,449,São Brás do Suaçuí
3160900,2018,433,São Brás do Suaçuí
3160900,2019,477,São Brás do Suaçuí
3104809,2011,752,Augusto de Lima
3104809,2014,612,Augusto de Lima
3104809,2013,605,Augusto de Lima
3104809,2012,572,Augusto de Lima
3104809,2010,753,Augusto de Lima
3104809,2016,550,Augusto de Lima
3104809,2015,545,Augusto de Lima
3104809,2020,558,Augusto de Lima
3104809,2017,584,Augusto de Lima
3104809,2018,612,Augusto de Lima
3104809,2019,561,Augusto de Lima
3152907,2011,1112,Pratápolis
3152907,2014,1319,Pratápolis
3152907,2013,1300,Pratápolis
3152907,2012,1044,Pratápolis
3152907,2010,1063,Pratápolis
3152907,2016,1048,Pratápolis
3152907,2015,1405,Pratápolis
3152907,2020,1064,Pratápolis
3152907,2017,1167,Pratápolis
3152907,2018,1136,Pratápolis
3152907,2019,1110,Pratápolis
3170305,2011,295,Umburatiba
3170305,2014,331,Umburatiba
3170305,2013,327,Umburatiba
3170305,2012,256,Umburatiba
3170305,2010,286,Umburatiba
3170305,2016,271,Umburatiba
3170305,2015,306,Umburatiba
3170305,2020,280,Umburatiba
3170305,2017,314,Umburatiba
3170305,2018,324,Umburatiba
3170305,2019,292,Umburatiba
3137007,2011,655,Ladainha
3137007,2014,721,Ladainha
3137007,2013,704,Ladainha
3137007,2012,605,Ladainha
3137007,2010,627,Ladainha
3137007,2016,850,Ladainha
3137007,2015,787,Ladainha
3137007,2020,668,Ladainha
3137007,2017,786,Ladainha
3137007,2018,803,Ladainha
3137007,2019,798,Ladainha
3144904,2011,390,Nova Módica
3144904,2014,419,Nova Módica
3144904,2013,436,Nova Módica
3144904,2012,368,Nova Módica
3144904,2010,369,Nova Módica
3144904,2016,388,Nova Módica
3144904,2015,457,Nova Módica
3144904,2020,372,Nova Módica
3144904,2017,401,Nova Módica
3144904,2018,362,Nova Módica
3144904,2019,356,Nova Módica
3117801,2011,2398,Conceição dos Ouros
3117801,2014,2163,Conceição dos Ouros
3117801,2013,2318,Conceição dos Ouros
3117801,2012,2289,Conceição dos Ouros
3117801,2010,2306,Conceição dos Ouros
3117801,2016,1989,Conceição dos Ouros
3117801,2015,2005,Conceição dos Ouros
3117801,2020,2231,Conceição dos Ouros
3117801,2017,2353,Conceição dos Ouros
3117801,2018,2100,Conceição dos Ouros
3117801,2019,2135,Conceição dos Ouros
3123809,2011,851,Engenheiro Navarro
3123809,2014,554,Engenheiro Navarro
3123809,2013,642,Engenheiro Navarro
3123809,2012,533,Engenheiro Navarro
3123809,2010,727,Engenheiro Navarro
3123809,2016,620,Engenheiro Navarro
3123809,2015,736,Engenheiro Navarro
3123809,2020,623,Engenheiro Navarro
3123809,2017,723,Engenheiro Navarro
3123809,2018,762,Engenheiro Navarro
3123809,2019,718,Engenheiro Navarro
3127388,2011,623,Goianá
3127388,2014,469,Goianá
3127388,2013,447,Goianá
3127388,2012,504,Goianá
3127388,2010,431,Goianá
3127388,2016,539,Goianá
3127388,2015,579,Goianá
3127388,2020,522,Goianá
3127388,2017,565,Goianá
3127388,2018,528,Goianá
3127388,2019,568,Goianá
3148509,2011,673,Pavão
3148509,2014,612,Pavão
3148509,2013,645,Pavão
3148509,2012,623,Pavão
3148509,2010,598,Pavão
3148509,2016,567,Pavão
3148509,2015,600,Pavão
3148509,2020,543,Pavão
3148509,2017,627,Pavão
3148509,2018,642,Pavão
3148509,2019,602,Pavão
3140555,2011,439,Mata Verde
3140555,2014,471,Mata Verde
3140555,2013,568,Mata Verde
3140555,2012,442,Mata Verde
3140555,2010,390,Mata Verde
3140555,2016,435,Mata Verde
3140555,2015,495,Mata Verde
3140555,2020,315,Mata Verde
3140555,2017,407,Mata Verde
3140555,2018,426,Mata Verde
3140555,2019,472,Mata Verde
3158300,2011,1382,Santana da Vargem
3158300,2014,1528,Santana da Vargem
3158300,2013,1494,Santana da Vargem
3158300,2012,1476,Santana da Vargem
3158300,2010,1372,Santana da Vargem
3158300,2016,1432,Santana da Vargem
3158300,2015,1541,Santana da Vargem
3158300,2020,1499,Santana da Vargem
3158300,2017,1449,Santana da Vargem
3158300,2018,1510,Santana da Vargem
3158300,2019,1571,Santana da Vargem
3154705,2011,845,Ribeirão Vermelho
3154705,2014,827,Ribeirão Vermelho
3154705,2013,785,Ribeirão Vermelho
3154705,2012,805,Ribeirão Vermelho
3154705,2010,669,Ribeirão Vermelho
3154705,2016,763,Ribeirão Vermelho
3154705,2015,798,Ribeirão Vermelho
3154705,2020,761,Ribeirão Vermelho
3154705,2017,779,Ribeirão Vermelho
3154705,2018,771,Ribeirão Vermelho
3154705,2019,818,Ribeirão Vermelho
3125952,2011,717,Fervedouro
3125952,2014,770,Fervedouro
3125952,2013,746,Fervedouro
3125952,2012,713,Fervedouro
3125952,2010,730,Fervedouro
3125952,2016,671,Fervedouro
3125952,2015,780,Fervedouro
3125952,2020,615,Fervedouro
3125952,2017,680,Fervedouro
3125952,2018,744,Fervedouro
3125952,2019,724,Fervedouro
3127057,2011,66,Fronteira dos Vales
3127057,2014,336,Fronteira dos Vales
3127057,2013,237,Fronteira dos Vales
3127057,2012,267,Fronteira dos Vales
3127057,2010,258,Fronteira dos Vales
3127057,2016,215,Fronteira dos Vales
3127057,2015,298,Fronteira dos Vales
3127057,2020,219,Fronteira dos Vales
3127057,2017,344,Fronteira dos Vales
3127057,2018,251,Fronteira dos Vales
3127057,2019,336,Fronteira dos Vales
3142007,2011,817,Mirabela
3142007,2014,764,Mirabela
3142007,2013,806,Mirabela
3142007,2012,722,Mirabela
3142007,2010,746,Mirabela
3142007,2016,896,Mirabela
3142007,2015,816,Mirabela
3142007,2020,1076,Mirabela
3142007,2017,992,Mirabela
3142007,2018,989,Mirabela
3142007,2019,1012,Mirabela
3140530,2011,594,Martins Soares
3140530,2014,659,Martins Soares
3140530,2013,520,Martins Soares
3140530,2012,486,Martins Soares
3140530,2010,581,Martins Soares
3140530,2016,593,Martins Soares
3140530,2015,681,Martins Soares
3140530,2020,486,Martins Soares
3140530,2017,551,Martins Soares
3140530,2018,641,Martins Soares
3140530,2019,495,Martins Soares
3132305,2011,678,Itaipé
3132305,2014,651,Itaipé
3132305,2013,597,Itaipé
3132305,2012,665,Itaipé
3132305,2010,612,Itaipé
3132305,2016,555,Itaipé
3132305,2015,709,Itaipé
3132305,2020,564,Itaipé
3132305,2017,714,Itaipé
3132305,2018,705,Itaipé
3132305,2019,727,Itaipé
3133907,2011,410,Itaverava
3133907,2014,441,Itaverava
3133907,2013,434,Itaverava
3133907,2012,274,Itaverava
3133907,2010,404,Itaverava
3133907,2016,357,Itaverava
3133907,2015,517,Itaverava
3133907,2020,357,Itaverava
3133907,2017,457,Itaverava
3133907,2018,475,Itaverava
3133907,2019,477,Itaverava
3138302,2011,461,Leandro Ferreira
3138302,2014,368,Leandro Ferreira
3138302,2013,416,Leandro Ferreira
3138302,2012,405,Leandro Ferreira
3138302,2010,394,Leandro Ferreira
3138302,2016,370,Leandro Ferreira
3138302,2015,394,Leandro Ferreira
3138302,2020,378,Leandro Ferreira
3138302,2017,446,Leandro Ferreira
3138302,2018,421,Leandro Ferreira
3138302,2019,473,Leandro Ferreira
3145307,2011,1363,Novo Cruzeiro
3145307,2014,1332,Novo Cruzeiro
3145307,2013,957,Novo Cruzeiro
3145307,2012,1006,Novo Cruzeiro
3145307,2010,1086,Novo Cruzeiro
3145307,2016,1373,Novo Cruzeiro
3145307,2015,1401,Novo Cruzeiro
3145307,2020,1626,Novo Cruzeiro
3145307,2017,1489,Novo Cruzeiro
3145307,2018,1775,Novo Cruzeiro
3145307,2019,1812,Novo Cruzeiro
3106408,2011,654,Belo Vale
3106408,2014,870,Belo Vale
3106408,2013,730,Belo Vale
3106408,2012,648,Belo Vale
3106408,2010,761,Belo Vale
3106408,2016,747,Belo Vale
3106408,2015,824,Belo Vale
3106408,2020,866,Belo Vale
3106408,2017,741,Belo Vale
3106408,2018,798,Belo Vale
3106408,2019,783,Belo Vale
3120839,2011,441,Cuparaque
3120839,2014,428,Cuparaque
3120839,2013,435,Cuparaque
3120839,2012,584,Cuparaque
3120839,2010,349,Cuparaque
3120839,2016,394,Cuparaque
3120839,2015,451,Cuparaque
3120839,2020,499,Cuparaque
3120839,2017,453,Cuparaque
3120839,2018,422,Cuparaque
3120839,2019,342,Cuparaque
3123908,2011,1614,Entre Rios de Minas
3123908,2014,1731,Entre Rios de Minas
3123908,2013,1738,Entre Rios de Minas
3123908,2012,1547,Entre Rios de Minas
3123908,2010,1592,Entre Rios de Minas
3123908,2016,1564,Entre Rios de Minas
3123908,2015,1725,Entre Rios de Minas
3123908,2020,1815,Entre Rios de Minas
3123908,2017,1785,Entre Rios de Minas
3123908,2018,1805,Entre Rios de Minas
3123908,2019,1980,Entre Rios de Minas
3162450,2011,360,São João das Missões
3162450,2014,360,São João das Missões
3162450,2013,468,São João das Missões
3162450,2012,329,São João das Missões
3162450,2010,371,São João das Missões
3162450,2016,349,São João das Missões
3162450,2015,442,São João das Missões
3162450,2020,405,São João das Missões
3162450,2017,511,São João das Missões
3162450,2018,456,São João das Missões
3162450,2019,492,São João das Missões
3132008,2011,884,Itacambira
3132008,2014,681,Itacambira
3132008,2013,836,Itacambira
3132008,2012,829,Itacambira
3132008,2010,805,Itacambira
3132008,2016,739,Itacambira
3132008,2015,721,Itacambira
3132008,2020,518,Itacambira
3132008,2017,624,Itacambira
3132008,2018,604,Itacambira
3132008,2019,566,Itacambira
3164605,2011,2990,São Sebastião do Oeste
3164605,2014,3440,São Sebastião do Oeste
